sentiment,content
neutral,"RE: So, finally finished catching up with your blog - no mention of any wedding details...  Do tell, at some point.  http://disq.us/11w"
neutral,"@acryfromthesoul Her's before mine hon. It's one of few rules I do NOT break, under ANY circumstances."
happiness,is surprising momma bear
neutral,Its 1:47 here... hmm wat to do? not sleep for shure!
happiness,"Orange/Pineapple/Banana smoothie after a very long, very hard day = HEAVEN!"
neutral,Heading to the airport
neutral,Wishing all the Mama's out there a very Organic Happy Mother's Day
happiness,@nathanschultze haha. that's awesome. good job
sadness,"@prepchik07 p.s.: UV rays are just as strong with clouds as with regular sun, sometimes stronger. just FYI."
neutral,@shaevvv
happiness,@KOLsweetie hell yeah! Belgian beer is the bomb!!  :p
neutral,@cindyasuen - JT on SNL tonight.
neutral,@Captain_Janeway OOC: Goodnight
neutral,"THIS IS ORIGINAL FROM YOURS TRULY...  If you want to become wealthy, learn the things most ppl say they don't have time for -ME"
happiness,my blog is now updated
neutral,@aaronmarshmusic or a punch the shape of the card on a card on a card on a card. and then ask people what it is. for free cards.
happiness,At t.g.i fridays  With some of my favorite people ever.. We made a reservation for 20 and we have like 50 people here. Hahah
happiness,@epicwinmaster Thats great
happiness,@scottrmcgrew honey is great for your health!
happiness,@serenechai that's cool! i think del's going to korea same time as you! have fun!
happiness,@MrsPinkyIvory Hey Pinky I ordered some stuff from that site you gave me. I got it yesterday in the mail so pretty  thanks
happiness,"Yay, St. Mary's here I come"
happiness,"I'm so excited for Mothers Day!  This has been a big year for me  Olivia, and she's finally old enough to be excited  understand!"
neutral,@madz_xx not as yet... i would just like to know if its okay for your mum before ask my mumm  hopefuly there gonna tell us soon!!!
neutral,To boldly go where no one has gone before...
happiness,Happy Mothers Day to all of the moms out there
neutral,"@CynthiaY29 Nice info, I forwarded this to a needy friend of mine"
neutral,Going home
happiness,Such a fun night. I needed the break. PS- I love you man is effing hilarious! Good night twitter world. Sweet dreams
neutral,@irenedepp that includes YOU.
happiness,@WCharlie I'll register the first thing I wake up tomorrow.  Looking forward to be back with the forum too!
happiness,is spending time with her mommy later today!
neutral,@ moonlightflight - try dloading twitterfox
neutral,@Tally_whacker skypeeeeee
neutral,@laurentiaa then ill post it
sadness,Filming at a carnival for my music video... It reminds me of the Cherry Festival that I used to go to back home... Ahhh memories...
neutral,jason! bend over so i can hit it from the back
happiness,i found a ride...YES!!! liquor here i come
neutral,@HJSWritergal or you could really do someone damage by cutting in front of them in the star trek line.
neutral,@babygirlparis dont get trampled on again
neutral,@louisabouwer yummy thanks  strangely quiet too. Kids are downstairs harassing Lance
neutral,Is tired! And is gonna go to bed now!
neutral,don't forget to call (your) Mom tomorrow
neutral,I do believe it's bed time. Knighty knight.
happiness,@jbrigante haha. I'm on drink #2. Cheat day for me
sadness,Going to fold laundry and then hit the sack. I have boring saturday evenings
neutral,jaunty jackalope `s too boring a name; intrepid ibex is still my favorite among them all ...
neutral,@wheatskeleton Uhhh. Bring it over when you can.  Matthew and Keren have never seen it.
neutral,@seanownsthewrld: i always am
neutral,@james_a_michael i plan on it! Goodnight
happiness,"@LemurToes It's pretty good, actually! A few lame episodes, but otherwise good. Give it a try!"
happiness,@mellieweena Woah... Haha... Thank you!
happiness,"Is finally back from the dinner party, had fun, Alice had no wine. I proposed...we're getting married next week on May 15th 2009"
happiness,@ChEmIcALbUlLeTs thats sweet
neutral,@jimrcummings too kind Jim too kind brother
happiness,@bloodhoundgang aww that's awesome! he's a good guy
happiness,"rap battling at second sat, now at the moviesss  haha i swim in a lake of sex- Matthew M. ( Ghosts of Girlfriends Past)"
happiness,happy mothers day to all   im off to spend the day with my family
happiness,@nnayaj_11 thanks. enjoy the movie! i hope all is well with you te.
neutral,is back from a weekend get away
neutral,@Whitney0925 You be a good girl Whitney
neutral,Spending the Night at lightner's crib.
happiness,@juliepilat great show
sadness,@thomasfiss hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali's da place 2 be
sadness,Sounds like there's a party up the street.  I guess they forgot to invite me
happiness,@itsQ LMAO... Smh!  that one threw me off.
neutral,EVERYONE KEEP CHECKING DEMISTYLESOURCE.COM....NEW UPDATE COMING SOON!
neutral,@comanike i'm here
happiness,taking mum to lunch for mothers day
sadness,Just got home from work and tired
neutral,Anybody else think that #win7 is pretty much Vista SP2?
neutral,Now I'm at a doppppe rock show in the LES .. Moshie moshhhh pit  http://twitpic.com/4wkhi
happiness,"and thanks, @rawrvee , fr. yr congratulatory gweetin'"
happiness,"@Therealseeon Birthday Sex is a great song, man.  Something different about it!  That's what ppl want!"
happiness,@mattmercy yay! we will have to get together soon and do something
neutral,"finally gave twitter a try, will find out why is it sooo popular ... hope i wont be too hooked"
happiness,@brianiwama amen to that brotha!
neutral,"Am good thanks, what's Miami saying? How come u wrote to me?"
neutral,@KatDart im talking to myself  didn't know you could do that!
neutral,"@muumuse Thanks, Brad!  Looking forward to chatting with you too.. btw, like your new pix!"
sadness,@ChaseSanders  if she sees that she will cry! lol
neutral,"@Chioma_ [answer 10] how i dress? its easy, my outfit is $20...yes my outfit  $10 shoes, $5 pants, $2 accessories  $3 left 2 eat"
neutral,"great photoshoot today with Chris Ryan of Rolling Stone, Keegan Smith  the Fam may be opening for DAVE MATTHEW's BAND THIS SUMMER!  EEK!"
happiness,@FrankIero Thats amazing quote indeed.Btw Have a nice weekend  !
neutral,"@LMStellaPR yes, yes .... nap or read gossipy mag if you have one handy"
neutral,"@mic_dee yeah, i bought some when I was making those crispy waffles"
neutral,eating chicken kebabs with muffi and chups  watching  meet the spartas
neutral,@SassyPQ soo like when this shows up on your wall....go to the right side of the post and a reply will show up  TwEeT
happiness,Wishes @kirstiealley a Happy Mother's Day!
happiness,Watching aliens with my boobie at craig rise house 11 early bedtime for the grown ups
happiness,"@MoocherGirl i think it was more the tigers crumbling. so not surprising at all, really ... lol ..."
neutral,@lennytoups not for long goin for some sprints now
sadness,"@DawnRichard Awww, that's nice.  You both make a really beautiful couple, you balance each other."
sadness,"mmm - home-made pizza (that I helped to make), a home-made cheesecake (to eat soon)  family... a nice day for mother  nanna"
happiness,"Lovely night, guys. Full moon  thinking about going out onto my roof lol"
sadness,"Missed Justin on SNL! AGHHH! Just when I started to love him again, yes it's one of those weeks."
sadness,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks
neutral,@sonic18018 tweettttt.
happiness,"I just got a call from my chimp buddies, want to join the party. Loads to prepare now. Wow this is great. Cup of tea first i think. Erm"
happiness,"@MoCo love that lamp!  We're in Sydney, Australia"
happiness,@amygrant Chocolate with peanut butter. One of my favorite combonations
neutral,when the sun goes down!!!   ? http://blip.fm/~5yyud
neutral,@gf3 Thanks G! My actual birthday is on Tuesday and I will be 24.
happiness,Love the family feud episode with the kardashians tonight
happiness,Time to sign off for the night! Everyone have a great one! To all the mother's out there Happy Mother's Day
happiness,Just got $200 of my Macbook
neutral,is texting
happiness,Had a long day at work. Stood home. Now sleeping to have another long day at work tomorrow  happy mothers day to all mothers
neutral,wants Friday to come quick! I want my beauty sleep and shopping...
neutral,"@The_jimski .....in my book, yes"
neutral,@noesh leyendo
happiness,@BabyvibeNancy Hi Nancy your fine (till it the baby moves!)  Just get out of the house  do fun stuff early! The hardest jump was 1 to 2
happiness,Thank you for the advice   I'll work on that when Im not at work.
neutral,Dang Im going to be in the Philippines when the new Transformers movie comes out... but honestly Im not too upset.
happiness,@vestacaro Did they already get the tax money from Helio for his winning of the pole position! Ha ha!!
neutral,contemplating whether or not I will go to prom as I listen to my 80's playlist. Somethings tellin me it might be you! Stephen bishop
happiness,@kmore Yeahhh... thx. I figured it out
neutral,"@WookieStyle Thanks, Wookie-man.  I test stuff out on you. lol"
neutral,"...and Sykes will lose a few gigs while gaining some better ones. Frankly, the best thing the rightards can do is scream about this."
happiness,My Sissy and I went to a Bridal Shower tonight; crazy women!!
neutral,@Nickman611 timberlake... Sorry I am late  caps such I hate them lol
neutral,the coffee is in the making!
neutral,Maitreya for Bobby's bday!  Yay
anger,@brainofdane DUDE.  You're a hax0r!!!1!  You should put Final Cut Pro on there and tell me how stable it is
neutral,just loves having proper Inet back
neutral,Sï¿½i Gï¿½n sï¿½ng n?ng chi?u m?a
neutral,@scottrmcgrew me toooooooooooooooooo
neutral,@djMIA Good Luck!!!  keep rockin!
neutral,"@goodlaura Trending you say? Well, there's TweetCannon   http://tinyurl.com/odrza4"
happiness,@SirReigns Now that's what i like to hear!   You won't unfollow us little people on Twitter when you make it big will u?
neutral,on the phone  !
neutral,@DawnRichard giv ya mom n gman happy mothers day
neutral,is needing to make a new video
happiness,@SherylLoch You too!   Happy Mom's get to rule and kids have to take it day
neutral,@YasmineGalenorn used is definitely cheaper... may have to get later ones that way... but new is ok for now...
neutral,@putnampig Is there going to Sausage on it  yum yum
happiness,"(@CoxRocks) Ha, the lead singer gave me a high five and i got one of their guitar pics!"
happiness,@Willy9e  shouldn't I be going to sleep? Just kidding :p
sadness,definitely OD tired..but backstagepazz.com is no joke..i think i want to be a groupie just so i can tell my tale.
happiness,@whoaaitskristi OMG I'M SOO EXCITED! i've been waiting for it ever since i saw the 5th one at midnight the night before!
happiness,@xodedexo18 Of course you can come join our sleep-over!! Can you bring me a big dill pickle?!
sadness,i'm addicted to home
neutral,@esmeeworld Hey Esmee. How U doing?
happiness,@leahita Your sweetie is very lucky too!  #liberty
sadness,"@slicksean I'd love that. And, don't think of it as easy. Think of it as enthusiastic."
happiness,"@AngelIbarra You guys rocked tonight. And yes, us Tacoma kids RULE."
happiness,@cherrybaby2001 Glad you like it!
happiness,Gotta buy some onesies for my besties lol ah Yea!  at the club having a grand ol time
neutral,sleepin at my cousin's
happiness,"@MsNewAppearance Hey, thanx for following me, I'll follow you"
happiness,Just signed up on Twitter! yay!
happiness,"@alitherunner haha, sorry, it's past my bedtime"
neutral,@ggenung gables apartments has corporate and their nice.
happiness,Selling artwork+ risk game with the boys+ startrek= just what i needed. What a good day
neutral,"@lilbuddha04 I'm searching, too. We'll compare notes."
neutral,"@laerwen I'll try that, thanks"
happiness,"but i didnt  krystal spent the night last night..i dnt think i posted that. but ya, we laughed a lot. SQUIRREL!  HOUSE! new inside jokes."
happiness,"@AshlieRayann Ashlie, thank you.  You made me feel a little better."
neutral,@tynie626 ah yet another good one!
happiness,"Getting Emilie in half an hour, should get up.... Have a nice day all! Talk later I hope"
happiness,just received a personal email from Perez Hilton
happiness,Gonna give a guest lecture tomorrow @ PES Mandya on OpenGL
happiness,Its offically mothers day!! happy moms day!!!
neutral,@rgambarini Instrumentalists like to give singers a hard time. But the vocalist's job is the toughest when he/she is sick.
neutral,is bored Riah fell asleep and now I have nothing to do maybe I will go to bed good night
happiness,Not quite sure what ace of cakes is or are. Gosh I'm tired. Loved bride wars. Fun night.
happiness,Excited for enfest yaaaay
