sentiment,content
neutral,@kiyoshimartinez -- 5/31 marks the end of our roommate era. And you never made wontons for me again.
neutral,@Labrys67 Nope  Neither of our ladies are on today.
sadness,Aaarrrgh! I sooo want to see @johnlegend at MSG in August but dammit the decent seats are expensive. Booooooo recession!
sadness,"@diana_music im always blunt with my feelings, never seems to do any good"
sadness,Strained a muscle in my lower back today. &amp;*#&amp; it hurts! What hurts most is .. no running this weekend.
neutral,@Goostavo that sucks!  put some britney on!
sadness,Sad duck day.
neutral,My lucky lucky friend is at a nickleback concert atm  i wish i was there
sadness,"@jpadamson don't wait on Red, could be ages. I know what you mean, though. Really looking for a new job"
neutral,@bethontop Didn't even reply to me about how old you are tomorrow?
sadness,"@Japumpy I need botox work on the lips if I'm going to change my name to Angelina Jolie, but it's a thought! Sad though about the racism"
neutral,"I just walked into work, all the while thinking that I was sitting in Bellagio this time Wednesday."
sadness,nooooo its raining......had 2 leave the beach
happiness,"played a bit pool with my buddies....going to bed now, have to work tomorrow"
neutral,nothing to do
neutral,@KiiDCaM89 I can't make it. My manager switched my schedule so I'm closing
neutral,@nickshotchick Hey! whats up? Im just at the library right now and the comp is about to sign me out
neutral,@stellarciarra wasnt it sad?  was the 3d good?
neutral,@nambucom I'm waiting for it so I can get back to Nambu which stopped working on 10.5.7  (for me)
neutral,@xkathyxrocksx dunno if i'll see you
neutral,@emlynley I couldn't find any extendable ones.
neutral,but this little boy still makin me  work during the storm!!!
neutral,@livingoflove i wish i was still in my jams
neutral,@robcv chale... a ver define &quot;out&quot;
neutral,@amhzz... did u get an invite? I miss u
sadness,my day has been so crappy that i just want to cry.
neutral,brad we should be at Olympic village watching this. Season 1 with a 30 rack adult hood
sadness,wish I can go to the Roots pinic
sadness,@dorkita buu i didn't get it right  plop! i was so close... &quot;URBAN&quot;
sadness,"@ABOResearch Pleased to hear it, but still I am shamed sometimes to hear what some men do"
sadness,@vagabonddandy very bad.
sadness,@pibby  darn! now we have to go through the WHOLE weekend without em'
neutral,I want my Katie.
sadness,OMG. Today felt like the last day of school! it's horrible!
neutral,would like a hug and a kiss from Eric. Long distances really really stink
sadness,"@RyanDownie no problem dude - get better soon, I have a cold as well  bleh!"
neutral,and its over now  watch on now? hmmm
sadness,I want a hair cut but my mom wont cut it
neutral,Going to work soon
sadness,@thecraftykitten like cheesecake brownies!!! i miss my cheesecake brownies... and the walmart closest to l.a. (to me) doesn't have em
neutral,In Greenville for one of the last times. @ct06873 will be moving to MD soon. We'll be back Eastern Carolina.
sadness,what the hell is follow friday?? don't get it
sadness,Ugh. My feet feel like they're going to fall off.
neutral,"@Georgielockwood IM SORRRYY  i went to the cinema with my broth.. cause im cool.. and yeah im sorrrry  TOMORROW THO, ILL MAKE SURE OF IT"
sadness,@kelleyviolet That sucks!    It's thundering here.  I'm getting ready to shut down.
sadness,im so tired of my responsabilities i wish i was a kid it seems that everyone around me is all about money and not me anymore
neutral,New tattoo design = check.  Placement = no idea.
neutral,"got a sniffle, got the kids and hubby just left to work in Sydney for the weekend, boo hoo"
sadness,@AncillaTilia Me tooo!! Wish I could get you here
sadness,"I need a friend right now  , I feel like mmmm ... sosad"
sadness,On the set of Chuck Bass' New York Palace Hotel. Too bad they weren't filming today.   http://twitpic.com/67nht
sadness,"@Marianuum Ntah, I really wanna be there"
neutral,Heading home after a long week. Wish someone onther than marketers would follow me
neutral,At an art party. No crazy artists as such. Bit padestrian. No skanking
neutral,I just wanted dippin dots
sadness,@AnnaInTheHouse Dude I feel really bad but it doesn't work. I don't have a serial for it so it can't be used
neutral,@YungNik lmfaaoooo i just watched the Pink video....you know me to well i love it...soooo me lol
sadness,"@elephantparty Ha! Thanks Bryan! And don't remind me about the state budget issues.  Actually, Steve only has 6 staffers in 3 offices."
happiness,@RemiRockit sounds like my town
happiness,"@Jenniferlai7 aww, me too. today has been good for me up until like 4?"
sadness,"Awww kanye west, its such a shame he doesnt get the joke"
neutral,I cant change my profile picture on Facebook
neutral,Is about to start stupid chores!!!! Ewww.... stupid chores!!!!
sadness,@RareCandy I wanna go but my car not here...
sadness,"i'm sunburnt on my arms, and i have burnt my mouth, and some skin is coming off"
neutral,@fresa80 I'd so be in Vegas but it's on our anniversary....  Cant get enough JK!!!
sadness,@ROAR_Fear_Me samee.. it sucks..
neutral,@O_Privillege yea next week not this week I have no sitter
sadness,"Not feeling very good at all, why does this have to happen today of all days? Not going to friends tonight"
neutral,but i thought 'summer hours' meant i was supposed to get to go home at 4.....
sadness,"@thewbdotcom Sadly, I can't view that site due to region restrictions"
neutral,@rhettneckga Me and Wendy are going after all.  Wish you were!!!
neutral,@mitchelmusso i talk to you
sadness,@WOAHAmber But I hate being me
neutral,and now its raining
sadness,I miss you
happiness,just kidding. its standing room only.
neutral,@h011yw00d no  are you for sure going?
sadness,@susiegroove yes i did - as a thank you. have contacted them 2ce but no response
neutral,@JaySkillz aww poor precious
sadness,so sad that no friends everyday for a long ass time
sadness,I miss my friends so much
happiness,"alright, so day was going well, but got home, and all my potato salad was gone"
happiness,"i want some grape soda, jack fowers' fault. also, @TraceCyrus i wish i could see you play  are your uk gigs sold out? please reply!!!!!!!!"
neutral,sat in the pub. Pretty quiet so far. Prob leave in a bit. Work at 6.30
sadness,Pleeaaasee come out sun
happiness,Wow I really need to have fun tonight now
happiness,time for bed.....got some learning to do tomorrow with an early start  night night good people xxx
happiness,"today i was so happy got i got off school early, but now i'm bored!!"
sadness,"@mathewhulbert There's very few film/TV jobs, especially in WMids. And I can't afford to move away yet!  Sorry, I missed you on 107.3!"
sadness,damn sunburn hurting  jack whitehall mmmmm
neutral,I am sitting here taking a little break and trying to recharge so I can continue housework
neutral,Seems I brought a little Sikaflex caulk home with me... in my hair.
sadness,My car is broken.
sadness,"@H2_TheMovie That's what I get for writing up my Halloween interview w/ Danielle Harris. Darn, I was too late for the contest!"
sadness,Crisis: forgot my fringe comb  I'm with men....no one will help me
neutral,EOM......still at work
happiness,@marcihearts I will be sending it to you when I get my first check if I make enough lol I have only worked like 8 hours so far
sadness,"@danger_skies You got me singing Falling in Love now. Only, I'm changing the week day to Saturday. Doesn't quite fit."
sadness,I can't fucking concentrate with this damn heat!  Cooler is so not doing it's job.
sadness,@aquafreak123   me too.  it depresses me thinking about it.
sadness,@smiley92 u have a lot  but the bad thing is we r gonna have finals all next week
neutral,@awesomeann7 well u weren't around 2 twit
sadness,Almost made it to reading comedy outlet. Headlining all weekend. Only took me 2 extra hours with traffic. Basically doubled my time.
sadness,@TonyaRae @RachieRach3 Getting dizzy. Going to have to lower my original raise. Please don't think any less of me.
sadness,@valerierenee  are you having a bad day?
neutral,@kerryisonfire ive finished them now
neutral,"@MarkBilly it is very unlucky  the day wasn't the same without you! i hope to see you on wednesday though, right? x"
neutral,"@knightgirllinz baaad Linz, too... Rather... Sheesh... Text fingers are broked"
sadness,my head is hurting..
sadness,yesterday i missed the live chat  internet was the problem ï¿½ï¿½
neutral,Still working on music grades...outside on the deck...sun is behind a big gray cloud
sadness,"Wishing I was going to UP tonight, but it will have to wait until tomorrow."
sadness,I always feel sickly when I wake up.  Well got a busy day ahead of me! Yippeee
sadness,"Not looking forward to next week: Maths, Geography, English and French exams, totalling 7 hours"
neutral,R.I.P. 60GB Playstation 3  YOU WILL BE MISSED!!!   November 2006 - May 29 2009
neutral,iPhone just fell
neutral,@spacehotel that's so weird seeing your MySpace page without me there! Had to delete my page though.
neutral,@OFFICIALDJAOK @NatBoogi @tinocochino @JTONAIR  Soooooooo What Happened To Power ForReal?
neutral,Watching southpark for another 20 minutes
neutral,does anybody want to throw a baseball around with me?
sadness,Damn. It's raining again
sadness,i hate when i paint my nails because then i cant suck my thumb because it tastes bad
neutral,Twitter is sooo quiet today
neutral,@chrisreinhard screenshots? can't give you any other kind of preview - you'd need VPN access  ...ya wanna?
sadness,"@anothrstupidkid your lucky, you have a bed and ice cream, all i have is a very sore couch and some cardboard"
sadness,karma is a bitch ! i just got hung up on  lol i'm still a big dawg though
neutral,@iamalejandra I own maybe 15 pairs of shoes. If that many. I have super huge feet.
neutral,off to work... off at 10:30....lammmeeee
neutral,@MattHalveland no
sadness,10) I'm allergic to hot wax
sadness,Awake and wishing I wasn't. Feel like my head may explode. Going to try to go back to sleep.
sadness,Awe. were going to meijer. not walmart. walmarts better.
neutral,@JudyObscure  Oh what's up?
neutral,OMG... I just learned that the little girl who played Ducky in the very first Land Before Time movie was murdered at the age of 10. WTF?
sadness,I'm too tired
sadness,@miss_r I can't get one either because of the dog. I'm pretty sure the bunny wouldn't survive a struggle with Tom
sadness,I wanna watch &quot;UP&quot; so badly!
neutral,Hates being sat around alone on a Friday night. big sad old loser
sadness,Finally got my money. Too bad it goes to bills
neutral,Heading home from Sacramento.  Will continue writing the WIndows Server 2008 R2 Unleashed book over the weekend.  Sigh  #windows
